ctx-lh-bankssts,ctx-lh-caudalanteriorcingulate,ctx-lh-caudalmiddlefrontal,ctx-lh-cuneus,ctx-lh-entorhinal,ctx-lh-frontalpole,ctx-lh-fusiform,ctx-lh-inferiorparietal,ctx-lh-inferiortemporal,ctx-lh-insula,ctx-lh-isthmuscingulate,ctx-lh-lateraloccipital,ctx-lh-lateralorbitofrontal,ctx-lh-lingual,ctx-lh-medialorbitofrontal,ctx-lh-middletemporal,ctx-lh-paracentral,ctx-lh-parahippocampal,ctx-lh-parsopercularis,ctx-lh-parsorbitalis,ctx-lh-parstriangularis,ctx-lh-pericalcarine,ctx-lh-postcentral,ctx-lh-posteriorcingulate,ctx-lh-precentral,ctx-lh-precuneus,ctx-lh-rostralanteriorcingulate,ctx-lh-rostralmiddlefrontal,ctx-lh-superiorfrontal,ctx-lh-superiorparietal,ctx-lh-superiortemporal,ctx-lh-supramarginal,ctx-lh-temporalpole,ctx-lh-transversetemporal,ctx-rh-bankssts,ctx-rh-caudalanteriorcingulate,ctx-rh-caudalmiddlefrontal,ctx-rh-cuneus,ctx-rh-entorhinal,ctx-rh-frontalpole,ctx-rh-fusiform,ctx-rh-inferiorparietal,ctx-rh-inferiortemporal,ctx-rh-insula,ctx-rh-isthmuscingulate,ctx-rh-lateraloccipital,ctx-rh-lateralorbitofrontal,ctx-rh-lingual,ctx-rh-medialorbitofrontal,ctx-rh-middletemporal,ctx-rh-paracentral,ctx-rh-parahippocampal,ctx-rh-parsopercularis,ctx-rh-parsorbitalis,ctx-rh-parstriangularis,ctx-rh-pericalcarine,ctx-rh-postcentral,ctx-rh-posteriorcingulate,ctx-rh-precentral,ctx-rh-precuneus,ctx-rh-rostralanteriorcingulate,ctx-rh-rostralmiddlefrontal,ctx-rh-superiorfrontal,ctx-rh-superiorparietal,ctx-rh-superiortemporal,ctx-rh-supramarginal,ctx-rh-temporalpole,ctx-rh-transversetemporal
0.0,0.0,-0.6618365417843636,0.0,0.0,-3.408771360335186,0.2632300026380245,8.033170890547119,4.794762995050242,4.255223606686193,0.0,0.0,0.0,-5.286759602486528,-4.276062456137683,8.86121600410896,0.0,-1.2223035470359678,3.8860605241637964,0.0,0.0,0.0,1.695465651558414,0.0,5.822441582152607,0.0,0.0,1.3860275929296584,0.0,0.2475565079019692,8.37761110198171,8.008268749871162,0.0,0.6746017547434966,0.0,0.0,0.0,0.0,-1.52690973066698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.3661359882060315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.8521043419294057,3.687098118025018,0.0,0.0,0.0,2.823839489931985,6.287979935717963,0.0,3.2014074829998482,0.0,5.955996344784316,0.0,3.7514034044674864,3.5237806386884034,0.0,0.0,0.0,0.0,0.0,8.147402921202,2.3193249285831175,7.622900513985682,8.220372967419346,1.893288454613333,9.17307668941859,-1.1874729895203753,0.0,0.0,0.0,0.0,0.0,8.711129404494054,-2.8262793281833756,0.0,0.0,1.7558201889963547,0.0,0.0,0.0,1.2329827145587848,2.52427498472606,0.0,3.68223401968872,0.0,5.356943849117056,0.0,-3.0790060796984875,0.0,0.0,0.0,-3.46197855093973,0.0,0.0,5.339595861079079,0.0,1.798275148023731,5.418454689188065,-0.45535272695072176,7.0112037518014105,0.0,0.0,0.0,0.0,0.0
-0.6618365417843636,0.0,0.0,0.0,0.0,0.0,0.9361742115891487,6.306684177645261,6.01876605450926,6.874298395015701,-1.7127035011992964,0.0,0.0,0.0,0.0,5.572298068379676,0.0,1.049102238718355,9.800130200268699,0.0,5.23419547079798,0.0,6.741070546578993,0.0,10.849006329424451,-0.17062081771111468,0.0,10.155787874043963,10.591985912484384,4.947731698974965,1.615606898139548,5.278449838855566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5358745623081668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8400816926573642,-6.66468489200624,0.0,0.0,1.7124708036841756,0.9246212066374269,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.764039226845614,-0.9495756764771321,5.3256654502471985,2.0020794637215698,4.605094907413958,6.016066609182159,7.486857420163517,8.863084373767984,2.5684713752737514,8.698556011114471,3.6979743650836276,3.6714213856455107,0.0,5.8380441524486475,0.0,1.4793540796409155,0.0,10.119456161970087,0.0,0.0,0.0,8.775458947088387,0.0,0.6435151654423139,0.0,9.516696607281338,4.62403307868671,0.0,1.6280755815225332,2.455729798945739,0.0,0.0,0.0,6.683462117582348,2.907303666654929,0.0,2.7783300973828022,3.6707876141758944,-1.3295563290385928,4.0734513661084195,6.31400822021446,6.665966664508873,-0.06245367221116762,6.1748329741694885,-1.6631184979512648,-0.7095694503870906,0.0,3.314637714971102,0.0,-0.42187911646035425,0.0,6.56741932839468,0.0,0.0,0.0,6.678414529297542,0.0,1.2880512681340712,0.0,7.638636186403675,-1.2826825581438188,0.0,-2.8546334688962407,0.0
0.0,1.8521043419294057,0.0,4.764039226845614,0.0,0.0,7.050339595387236,2.8720664619955993,3.0877159291986445,7.4106309856755725,6.765634527961729,2.5180112563452957,-0.2846899358050679,6.753977096819516,3.4400654167448717,1.2023441604527403,-0.33321743452516284,8.728075851658149,0.0,1.3637802460053678,0.0,4.304380332806953,4.037356797658736,1.2686157610706037,5.015674166853233,6.767098721278489,2.287275865275787,0.30775871482671585,3.434301603902434,5.176621091337057,2.404912284932208,-1.071203927968481,7.024616681577597,-6.18822988646273,0.0,0.0,0.0,2.6340950040859092,4.793935076555711,0.0,1.031738342719078,-0.33078048259054854,0.7581662151540804,2.4713840105209415,4.0126505290829595,1.126912640423668,0.0,4.051464881483625,-3.513241678678585,0.05765739176990059,0.0,4.772344343940493,-1.591754822324492,-0.5580379477172894,-1.424115401863173,1.2597060274612144,0.0,-0.6280764603414095,-5.149122188055446,3.903209294508512,0.0,-2.1839628318051143,-0.52205127435077,2.86641446811261,1.0854213345433816,0.0,-0.14772537350301937,0.0
-3.408771360335186,3.687098118025018,0.0,-0.9495756764771321,0.0,0.0,0.3895275114848396,0.0,0.0,4.300269055733494,2.1063394889489104,2.0392141681338978,4.878257842060219,-0.25745351519149895,6.403376075558065,0.2027098433591258,0.0,-2.05273825012754,0.0,0.16454868516828036,0.0,-2.410103243595076,0.0,3.1308341242620448,-3.40848124665993,3.1860979392765096,4.1448731272583625,6.068504640122285,7.207908789707171,-1.1220607844974597,1.1602086144798924,0.0,-1.340687344528435,0.0,0.0,3.6091682177752937,0.0,0.0,0.0,7.71255380156642,0.0,0.0,0.0,2.8501554826462367,0.9663802720918074,-0.8248122585825305,4.759084479811834,0.0,7.754710797404498,0.0,0.0,0.0,0.0,0.47068304835971436,0.6873068026448145,-2.3197258630500563,0.0,1.478315743542138,0.0,2.3684147735473573,4.266056846058818,6.263382357594796,7.501481161075864,0.0,2.107379817693138,0.0,0.0,0.0
0.2632300026380245,0.0,0.9361742115891487,5.3256654502471985,7.050339595387236,0.3895275114848396,0.0,8.076842368422142,9.386299094785455,7.794950091380455,6.406713226533813,9.94865504177067,4.743321984709036,9.197379078766076,5.9432407993656104,6.671162840471023,0.0,8.261244564137865,4.068779404755778,4.322050711518706,2.0413489453602773,5.674214321570699,3.230345601551988,-3.0847492521294577,2.809083140074982,4.938650546391902,0.22362287972967584,3.9791164257724567,1.1942459597733448,7.158993016397272,6.500242664734804,3.3331826412093615,6.117617588995004,1.6118832116724235,0.0,0.0,0.0,0.6297693325724714,1.6620635548337805,-1.7045460292158978,3.6228390640790447,-1.39678276362592,3.7789352352504757,4.578050528807645,3.469085198584134,1.1739651928032444,1.7210887457994006,4.087358355010824,0.46387764017855126,1.9790392096234528,0.0,3.563016721845656,0.0,-1.561354538668913,-3.3196735061887517,1.9555811507538963,0.0,0.0,0.0,4.132061311461066,-2.3579159141561137,1.329009917321322,0.0,3.7343191842784518,0.4890289286294248,0.0,-0.38174208118599495,0.0
8.033170890547119,0.0,6.306684177645261,2.0020794637215698,2.8720664619955993,0.0,8.076842368422142,0.0,9.082768784202162,8.70307605446079,1.8950346664269642,9.828416155992786,3.7236041263328628,2.666751185259185,4.200369111799472,10.1550556852586,1.040209529435111,6.525860161211003,6.164109485966457,2.802711883589918,1.7318805226621405,0.11121919449391048,8.089080823389214,-6.30610104854549,8.338532212784356,6.670040339259792,0.0,4.514805773309902,4.130440505459027,11.235234227295862,8.42659701147356,9.500683333078218,3.468017727586663,5.162502153293214,0.0,0.0,0.0,0.0,1.092376027408393,0.0,1.4255612051982542,1.2919929962638175,0.613743629495682,2.4971089011912198,1.3311694076033103,0.9128628220017128,0.0,1.1313204424865588,-5.510740414554894,-0.35046133410912905,-2.841428339790131,2.048258962343315,0.0,-0.8921128133444719,0.30960880097023036,-2.719287098529971,1.0109229512574036,0.0,0.0929378346738193,1.7372143750976679,0.0,-0.648239451899727,0.32400669887492606,4.748697754212085,1.7686465997895806,0.0,1.0635469652993945,0.0
4.794762995050242,0.0,6.01876605450926,4.605094907413958,3.0877159291986445,0.0,9.386299094785455,9.082768784202162,0.0,7.732174844936019,5.5353061966624875,8.75379639753469,1.6103334093564254,7.171600847680248,4.3052435637327084,9.540769013373655,0.0,5.8984340763830145,7.521266799475534,0.5468717036660209,3.4468091236164886,4.69669798287521,5.434855319735986,0.0,8.424256829365815,3.310265374429368,0.0,5.419350733666985,4.315609332822682,6.643176874601728,6.295807365096402,7.3696704531548125,6.233083955719154,4.203949901220814,0.0,0.0,0.0,1.8715591756012515,-0.29132931640745935,0.0,1.9486805257934727,0.4129999400295598,2.423537995219781,3.8532169140002877,2.2202861548937567,1.0144221631150565,0.7215006979355361,3.5116417539329605,0.0,1.3304181875023373,0.0,1.1193577146013427,0.0,0.0,0.0,1.106203608224896,0.0,-2.8859677399291606,0.0,-0.44176252179758935,0.0,0.0,0.0,1.9248953863637948,-4.327222758069477,0.0,1.2942080975535952,0.0
4.255223606686193,2.823839489931985,6.874298395015701,6.016066609182159,7.4106309856755725,4.300269055733494,7.794950091380455,8.70307605446079,7.732174844936019,0.0,6.122419670185661,8.657695999689315,9.665362184220715,8.93338817502355,8.243208298991384,7.565013451291647,2.7369318051957463,6.474129616421548,9.535890935491418,9.123421142676008,9.87819730895787,6.907755281109577,9.460817445021627,2.5466942474964376,9.414556244407242,6.4755357139516745,5.081422925243239,8.910942190689358,9.649746113964012,9.095990209815401,9.047982276241811,8.344194015554912,9.229106672587431,7.692266024045937,0.0,3.171175042466064,0.7239240087061177,2.33305962426058,2.2369813751811303,3.5055321622674946,4.011724416619637,1.7865929527599582,3.8238143449046467,6.86496988556804,4.418035380253378,3.75274256636127,5.010775790750978,4.990102939064831,4.893381696395413,3.1193981254137513,-4.0377611050694995,4.343057886301526,3.339502118695848,1.227569465236395,3.642239332377187,3.3023510898595676,0.9175217879596125,-5.295082377074216,0.327278378886884,5.427530984907731,4.307439442591675,3.79619197660539,6.893538662129864,5.486355635893515,3.230439101404684,0.0,3.7793366330743514,-3.085686077832175
