value,SPI,Sample_ID,base_region
0.656099189552145,cov_EmpiricalCovariance,sub-10325,superiortemporal
0.4886386367868775,cov_EmpiricalCovariance,sub-10325,supramarginal
0.6637819273399522,cov_EmpiricalCovariance,sub-10325,frontalpole
0.280823599543716,cov_EmpiricalCovariance,sub-10325,temporalpole
0.639238494745827,cov_EmpiricalCovariance,sub-10325,transversetemporal
0.57129785267555,cov_EmpiricalCovariance,sub-10325,insula
0.5704288102326676,cov_EmpiricalCovariance,sub-10325,Thalamus-Proper
0.7463843772908483,cov_EmpiricalCovariance,sub-10325,Caudate
0.6801901229279512,cov_EmpiricalCovariance,sub-10325,Putamen
0.07889353319371105,cov_EmpiricalCovariance,sub-10325,Pallidum
0.7181765716930114,cov_EmpiricalCovariance,sub-10325,Hippocampus
0.5614433383762673,cov_EmpiricalCovariance,sub-10325,Amygdala
0.5448709643041137,cov_EmpiricalCovariance,sub-10325,Accumbens-area
-0.10271724813491814,cov_EmpiricalCovariance,sub-10329,bankssts
0.4634050669126046,cov_EmpiricalCovariance,sub-10329,caudalanteriorcingulate
-0.20100995206799344,cov_EmpiricalCovariance,sub-10329,caudalmiddlefrontal
0.8077243599350761,cov_EmpiricalCovariance,sub-10329,cuneus
0.5694118100466291,cov_EmpiricalCovariance,sub-10329,entorhinal
0.4402742704187624,cov_EmpiricalCovariance,sub-10329,fusiform
0.12643896190456147,cov_EmpiricalCovariance,sub-10329,inferiorparietal
0.3525549665588699,cov_EmpiricalCovariance,sub-10329,inferiortemporal
0.6788275552811376,cov_EmpiricalCovariance,sub-10329,isthmuscingulate
0.658746647153976,cov_EmpiricalCovariance,sub-10329,lateraloccipital
0.2316601863185333,cov_EmpiricalCovariance,sub-10329,lateralorbitofrontal
0.7753585779311274,cov_EmpiricalCovariance,sub-10329,lingual
0.7055364019353412,cov_EmpiricalCovariance,sub-10329,medialorbitofrontal
0.1335418554120335,cov_EmpiricalCovariance,sub-10329,middletemporal
0.5984475616723879,cov_EmpiricalCovariance,sub-10329,parahippocampal
0.6732852676457278,cov_EmpiricalCovariance,sub-10329,paracentral
0.24098923183913065,cov_EmpiricalCovariance,sub-10329,parsopercularis
0.04336233096592452,cov_EmpiricalCovariance,sub-10329,parsorbitalis
0.28301560245440094,cov_EmpiricalCovariance,sub-10329,parstriangularis
0.805747141818858,cov_EmpiricalCovariance,sub-10329,pericalcarine
0.7591651972304242,cov_EmpiricalCovariance,sub-10329,postcentral
0.5265885526596948,cov_EmpiricalCovariance,sub-10329,posteriorcingulate
0.6697259756393421,cov_EmpiricalCovariance,sub-10329,precentral
0.7153718092140927,cov_EmpiricalCovariance,sub-10329,precuneus
0.3621044530627618,cov_EmpiricalCovariance,sub-10329,rostralanteriorcingulate
0.21564282965599313,cov_EmpiricalCovariance,sub-10329,rostralmiddlefrontal
0.29865555641384417,cov_EmpiricalCovariance,sub-10329,superiorfrontal
0.5777531752643258,cov_EmpiricalCovariance,sub-10329,superiorparietal
0.5276119290972798,cov_EmpiricalCovariance,sub-10329,superiortemporal
0.398558268949776,cov_EmpiricalCovariance,sub-10329,supramarginal
0.353275725430636,cov_EmpiricalCovariance,sub-10329,frontalpole
0.37440222401549655,cov_EmpiricalCovariance,sub-10329,temporalpole
0.6989135372630034,cov_EmpiricalCovariance,sub-10329,transversetemporal
0.720180410115103,cov_EmpiricalCovariance,sub-10329,insula
0.4462094423449994,cov_EmpiricalCovariance,sub-10329,Thalamus-Proper
0.5783430703194485,cov_EmpiricalCovariance,sub-10329,Caudate
0.6115913028886071,cov_EmpiricalCovariance,sub-10329,Putamen
0.13191282069811072,cov_EmpiricalCovariance,sub-10329,Pallidum
0.27661987986461173,cov_EmpiricalCovariance,sub-10329,Hippocampus
0.43884992415371993,cov_EmpiricalCovariance,sub-10329,Amygdala
0.4714000852994303,cov_EmpiricalCovariance,sub-10329,Accumbens-area
-0.009877836953409689,cov_EmpiricalCovariance,sub-10339,bankssts
0.09800976990973213,cov_EmpiricalCovariance,sub-10339,caudalanteriorcingulate
0.16489625348700732,cov_EmpiricalCovariance,sub-10339,caudalmiddlefrontal
0.575723686815109,cov_EmpiricalCovariance,sub-10339,cuneus
0.3125489767875986,cov_EmpiricalCovariance,sub-10339,entorhinal
0.41179272653760024,cov_EmpiricalCovariance,sub-10339,fusiform
-0.01018921645190517,cov_EmpiricalCovariance,sub-10339,inferiorparietal
0.2620562344766525,cov_EmpiricalCovariance,sub-10339,inferiortemporal
0.6844469759192042,cov_EmpiricalCovariance,sub-10339,isthmuscingulate
0.13375132755859453,cov_EmpiricalCovariance,sub-10339,lateraloccipital
0.14396619604024433,cov_EmpiricalCovariance,sub-10339,lateralorbitofrontal
0.431598122738675,cov_EmpiricalCovariance,sub-10339,lingual
0.2531622891403766,cov_EmpiricalCovariance,sub-10339,medialorbitofrontal
0.33558842835463565,cov_EmpiricalCovariance,sub-10339,middletemporal
0.449074445734011,cov_EmpiricalCovariance,sub-10339,parahippocampal
0.38597433064317693,cov_EmpiricalCovariance,sub-10339,paracentral
-0.1381229019198205,cov_EmpiricalCovariance,sub-10339,parsopercularis
-0.054840969369240794,cov_EmpiricalCovariance,sub-10339,parsorbitalis
0.17240324567099397,cov_EmpiricalCovariance,sub-10339,parstriangularis
0.2765004343377687,cov_EmpiricalCovariance,sub-10339,pericalcarine
0.513899509792737,cov_EmpiricalCovariance,sub-10339,postcentral
0.24376448142723017,cov_EmpiricalCovariance,sub-10339,posteriorcingulate
0.09389351911137865,cov_EmpiricalCovariance,sub-10339,precentral
0.5642821874695655,cov_EmpiricalCovariance,sub-10339,precuneus
0.3531844008407843,cov_EmpiricalCovariance,sub-10339,rostralanteriorcingulate
0.18127063416570424,cov_EmpiricalCovariance,sub-10339,rostralmiddlefrontal
0.20790344215975634,cov_EmpiricalCovariance,sub-10339,superiorfrontal
0.13181197186242,cov_EmpiricalCovariance,sub-10339,superiorparietal
0.47206006667135547,cov_EmpiricalCovariance,sub-10339,superiortemporal
0.3162696418393239,cov_EmpiricalCovariance,sub-10339,supramarginal
0.12671526505226152,cov_EmpiricalCovariance,sub-10339,frontalpole
0.2596065035847227,cov_EmpiricalCovariance,sub-10339,temporalpole
0.35772904392492727,cov_EmpiricalCovariance,sub-10339,transversetemporal
0.33711013305685683,cov_EmpiricalCovariance,sub-10339,insula
0.45574049055296106,cov_EmpiricalCovariance,sub-10339,Thalamus-Proper
0.7033455645235236,cov_EmpiricalCovariance,sub-10339,Caudate
0.6259867664096592,cov_EmpiricalCovariance,sub-10339,Putamen
0.09883936240897341,cov_EmpiricalCovariance,sub-10339,Pallidum
0.2522672328525151,cov_EmpiricalCovariance,sub-10339,Hippocampus
0.14697935519925104,cov_EmpiricalCovariance,sub-10339,Amygdala
0.26203808624457803,cov_EmpiricalCovariance,sub-10339,Accumbens-area
0.35596509216310274,cov_EmpiricalCovariance,sub-10340,bankssts
0.1679127167671357,cov_EmpiricalCovariance,sub-10340,caudalanteriorcingulate
0.22144952481277275,cov_EmpiricalCovariance,sub-10340,caudalmiddlefrontal
0.7386456482630054,cov_EmpiricalCovariance,sub-10340,cuneus
0.32255797584487195,cov_EmpiricalCovariance,sub-10340,entorhinal
0.5760196047342905,cov_EmpiricalCovariance,sub-10340,fusiform
0.42139819289720165,cov_EmpiricalCovariance,sub-10340,inferiorparietal
0.39101283566160544,cov_EmpiricalCovariance,sub-10340,inferiortemporal
0.5899647931329456,cov_EmpiricalCovariance,sub-10340,isthmuscingulate
0.7212433011751759,cov_EmpiricalCovariance,sub-10340,lateraloccipital
0.1821518633755244,cov_EmpiricalCovariance,sub-10340,lateralorbitofrontal
0.5869591705272861,cov_EmpiricalCovariance,sub-10340,lingual
0.5258210612298104,cov_EmpiricalCovariance,sub-10340,medialorbitofrontal
0.531833114503556,cov_EmpiricalCovariance,sub-10340,middletemporal
0.5299801343997478,cov_EmpiricalCovariance,sub-10340,parahippocampal
0.3853588878234269,cov_EmpiricalCovariance,sub-10340,paracentral
0.32734641264430075,cov_EmpiricalCovariance,sub-10340,parsopercularis
0.012914741446543367,cov_EmpiricalCovariance,sub-10340,parsorbitalis
0.5273049763227362,cov_EmpiricalCovariance,sub-10340,parstriangularis
0.7157724692549025,cov_EmpiricalCovariance,sub-10340,pericalcarine
0.36852311457033576,cov_EmpiricalCovariance,sub-10340,postcentral
0.3300578427459057,cov_EmpiricalCovariance,sub-10340,posteriorcingulate
0.29118149816071875,cov_EmpiricalCovariance,sub-10340,precentral
0.7548615931497856,cov_EmpiricalCovariance,sub-10340,precuneus
0.15048335326315604,cov_EmpiricalCovariance,sub-10340,rostralanteriorcingulate
0.21738605067633307,cov_EmpiricalCovariance,sub-10340,rostralmiddlefrontal
0.3618842244814966,cov_EmpiricalCovariance,sub-10340,superiorfrontal
0.5481637019744472,cov_EmpiricalCovariance,sub-10340,superiorparietal
0.5493493567788548,cov_EmpiricalCovariance,sub-10340,superiortemporal
0.4798218260418349,cov_EmpiricalCovariance,sub-10340,supramarginal
0.17280241682962716,cov_EmpiricalCovariance,sub-10340,frontalpole
0.08167811344803275,cov_EmpiricalCovariance,sub-10340,temporalpole
0.4249225231833067,cov_EmpiricalCovariance,sub-10340,transversetemporal
0.5224388761508023,cov_EmpiricalCovariance,sub-10340,insula
0.42269268202913873,cov_EmpiricalCovariance,sub-10340,Thalamus-Proper
0.631687449254011,cov_EmpiricalCovariance,sub-10340,Caudate
0.5364689559456223,cov_EmpiricalCovariance,sub-10340,Putamen
0.0350825484905749,cov_EmpiricalCovariance,sub-10340,Pallidum
0.4363456379390858,cov_EmpiricalCovariance,sub-10340,Hippocampus
0.27340742767908044,cov_EmpiricalCovariance,sub-10340,Amygdala
0.15110923695076273,cov_EmpiricalCovariance,sub-10340,Accumbens-area
0.33171262034281424,cov_EmpiricalCovariance,sub-10345,bankssts
0.5354265295211085,cov_EmpiricalCovariance,sub-10345,caudalanteriorcingulate
0.30138236916796707,cov_EmpiricalCovariance,sub-10345,caudalmiddlefrontal
0.8255805763164759,cov_EmpiricalCovariance,sub-10345,cuneus
0.42266924255992394,cov_EmpiricalCovariance,sub-10345,entorhinal
0.4946247417647467,cov_EmpiricalCovariance,sub-10345,fusiform
0.4357454832419581,cov_EmpiricalCovariance,sub-10345,inferiorparietal
0.3868897159572947,cov_EmpiricalCovariance,sub-10345,inferiortemporal
0.503575322542869,cov_EmpiricalCovariance,sub-10345,isthmuscingulate
0.5816100003470115,cov_EmpiricalCovariance,sub-10345,lateraloccipital
0.5215415995081735,cov_EmpiricalCovariance,sub-10345,lateralorbitofrontal
0.8543969631671899,cov_EmpiricalCovariance,sub-10345,lingual
0.7720572007926116,cov_EmpiricalCovariance,sub-10345,medialorbitofrontal
0.13262331034199196,cov_EmpiricalCovariance,sub-10345,middletemporal
0.5290210954315414,cov_EmpiricalCovariance,sub-10345,parahippocampal
0.7163843544368234,cov_EmpiricalCovariance,sub-10345,paracentral
0.45571217704243533,cov_EmpiricalCovariance,sub-10345,parsopercularis
0.19275154712479223,cov_EmpiricalCovariance,sub-10345,parsorbitalis
0.5439336586635836,cov_EmpiricalCovariance,sub-10345,parstriangularis
0.929359048715936,cov_EmpiricalCovariance,sub-10345,pericalcarine
0.8519237503360364,cov_EmpiricalCovariance,sub-10345,postcentral
0.6221293356188861,cov_EmpiricalCovariance,sub-10345,posteriorcingulate
0.7591624468409144,cov_EmpiricalCovariance,sub-10345,precentral
0.6123227778057173,cov_EmpiricalCovariance,sub-10345,precuneus
0.6024922620473293,cov_EmpiricalCovariance,sub-10345,rostralanteriorcingulate
0.37292630496277507,cov_EmpiricalCovariance,sub-10345,rostralmiddlefrontal
0.3402874320690965,cov_EmpiricalCovariance,sub-10345,superiorfrontal
0.7753998637937904,cov_EmpiricalCovariance,sub-10345,superiorparietal
0.33485218852085147,cov_EmpiricalCovariance,sub-10345,superiortemporal
0.6930649070073231,cov_EmpiricalCovariance,sub-10345,supramarginal
0.1576754583916409,cov_EmpiricalCovariance,sub-10345,frontalpole
0.43978933541493553,cov_EmpiricalCovariance,sub-10345,temporalpole
0.18263772726891167,cov_EmpiricalCovariance,sub-10345,transversetemporal
0.3757645904128263,cov_EmpiricalCovariance,sub-10345,insula
0.7804792487597308,cov_EmpiricalCovariance,sub-10345,Thalamus-Proper
0.7609774437858298,cov_EmpiricalCovariance,sub-10345,Caudate
0.6882435686406516,cov_EmpiricalCovariance,sub-10345,Putamen
0.29014902550139404,cov_EmpiricalCovariance,sub-10345,Pallidum
0.48268938727824223,cov_EmpiricalCovariance,sub-10345,Hippocampus
0.37874003480937496,cov_EmpiricalCovariance,sub-10345,Amygdala
0.4345880892511656,cov_EmpiricalCovariance,sub-10345,Accumbens-area
0.29617752778489254,cov_EmpiricalCovariance,sub-10347,bankssts
0.3588392578542015,cov_EmpiricalCovariance,sub-10347,caudalanteriorcingulate
0.08754699615150868,cov_EmpiricalCovariance,sub-10347,caudalmiddlefrontal
0.8351579539915023,cov_EmpiricalCovariance,sub-10347,cuneus
0.5462969584509156,cov_EmpiricalCovariance,sub-10347,entorhinal
0.4204362746636761,cov_EmpiricalCovariance,sub-10347,fusiform
0.24054803552658457,cov_EmpiricalCovariance,sub-10347,inferiorparietal
0.5160672784080995,cov_EmpiricalCovariance,sub-10347,inferiortemporal
0.5881212637672472,cov_EmpiricalCovariance,sub-10347,isthmuscingulate
0.4989661904073023,cov_EmpiricalCovariance,sub-10347,lateraloccipital
0.3751113538467991,cov_EmpiricalCovariance,sub-10347,lateralorbitofrontal
0.8528120104726341,cov_EmpiricalCovariance,sub-10347,lingual
0.6280794948110572,cov_EmpiricalCovariance,sub-10347,medialorbitofrontal
0.47934378661524346,cov_EmpiricalCovariance,sub-10347,middletemporal
0.49976618932382816,cov_EmpiricalCovariance,sub-10347,parahippocampal
0.3565376147706466,cov_EmpiricalCovariance,sub-10347,paracentral
0.11422283083599825,cov_EmpiricalCovariance,sub-10347,parsopercularis
0.4227558466738079,cov_EmpiricalCovariance,sub-10347,parsorbitalis
0.19991126528018754,cov_EmpiricalCovariance,sub-10347,parstriangularis
0.8589813474340341,cov_EmpiricalCovariance,sub-10347,pericalcarine
0.6545651396169494,cov_EmpiricalCovariance,sub-10347,postcentral
0.5802486750463185,cov_EmpiricalCovariance,sub-10347,posteriorcingulate
0.45869546406423195,cov_EmpiricalCovariance,sub-10347,precentral
0.6658918467991128,cov_EmpiricalCovariance,sub-10347,precuneus
0.2008666187136496,cov_EmpiricalCovariance,sub-10347,rostralanteriorcingulate
0.2694627085733337,cov_EmpiricalCovariance,sub-10347,rostralmiddlefrontal
0.46543532721401226,cov_EmpiricalCovariance,sub-10347,superiorfrontal
0.5690312179333613,cov_EmpiricalCovariance,sub-10347,superiorparietal
0.095661780740133,cov_EmpiricalCovariance,sub-10347,superiortemporal
0.5732744821120098,cov_EmpiricalCovariance,sub-10347,supramarginal
0.24960288339957484,cov_EmpiricalCovariance,sub-10347,frontalpole
0.2042392131242483,cov_EmpiricalCovariance,sub-10347,temporalpole
0.3463677485340875,cov_EmpiricalCovariance,sub-10347,transversetemporal
0.11552424186274135,cov_EmpiricalCovariance,sub-10347,insula
0.234541902276366,cov_EmpiricalCovariance,sub-10347,Thalamus-Proper
0.5974708586796542,cov_EmpiricalCovariance,sub-10347,Caudate
0.6389924400058742,cov_EmpiricalCovariance,sub-10347,Putamen
0.034450072885865886,cov_EmpiricalCovariance,sub-10347,Pallidum
0.7356514551358626,cov_EmpiricalCovariance,sub-10347,Hippocampus
0.600996742956141,cov_EmpiricalCovariance,sub-10347,Amygdala
0.3831588649251409,cov_EmpiricalCovariance,sub-10347,Accumbens-area
0.3183933157267247,cov_EmpiricalCovariance,sub-10356,bankssts
0.26107956979371694,cov_EmpiricalCovariance,sub-10356,caudalanteriorcingulate
0.11337409977286464,cov_EmpiricalCovariance,sub-10356,caudalmiddlefrontal
0.5911149555031013,cov_EmpiricalCovariance,sub-10356,cuneus
0.43117102839680554,cov_EmpiricalCovariance,sub-10356,entorhinal
0.3769573493302024,cov_EmpiricalCovariance,sub-10356,fusiform
0.10464947265044251,cov_EmpiricalCovariance,sub-10356,inferiorparietal
0.4329408081404151,cov_EmpiricalCovariance,sub-10356,inferiortemporal
0.7452733639240011,cov_EmpiricalCovariance,sub-10356,isthmuscingulate
0.6924465073226065,cov_EmpiricalCovariance,sub-10356,lateraloccipital
0.4017839697849011,cov_EmpiricalCovariance,sub-10356,lateralorbitofrontal
0.6836874590602193,cov_EmpiricalCovariance,sub-10356,lingual
0.698208433033516,cov_EmpiricalCovariance,sub-10356,medialorbitofrontal
0.28605073977622697,cov_EmpiricalCovariance,sub-10356,middletemporal
0.23552917472631468,cov_EmpiricalCovariance,sub-10356,parahippocampal
0.5121861287400575,cov_EmpiricalCovariance,sub-10356,paracentral
0.12138683218818427,cov_EmpiricalCovariance,sub-10356,parsopercularis
0.22037481087925337,cov_EmpiricalCovariance,sub-10356,parsorbitalis
0.4915792324556048,cov_EmpiricalCovariance,sub-10356,parstriangularis
0.4678634659882286,cov_EmpiricalCovariance,sub-10356,pericalcarine
0.6678936391780365,cov_EmpiricalCovariance,sub-10356,postcentral
0.6498261867021017,cov_EmpiricalCovariance,sub-10356,posteriorcingulate
0.5518542266033635,cov_EmpiricalCovariance,sub-10356,precentral
0.6968900981267175,cov_EmpiricalCovariance,sub-10356,precuneus
0.6336008045159186,cov_EmpiricalCovariance,sub-10356,rostralanteriorcingulate
-0.08237016019439414,cov_EmpiricalCovariance,sub-10356,rostralmiddlefrontal
0.10680169287137613,cov_EmpiricalCovariance,sub-10356,superiorfrontal
0.6929291824266064,cov_EmpiricalCovariance,sub-10356,superiorparietal
0.5849292064267823,cov_EmpiricalCovariance,sub-10356,superiortemporal
0.5820038689269635,cov_EmpiricalCovariance,sub-10356,supramarginal
0.7194749875947668,cov_EmpiricalCovariance,sub-10356,frontalpole
0.1429701000554665,cov_EmpiricalCovariance,sub-10356,temporalpole
0.47779052421060886,cov_EmpiricalCovariance,sub-10356,transversetemporal
0.689616674529863,cov_EmpiricalCovariance,sub-10356,insula
0.556818015950451,cov_EmpiricalCovariance,sub-10356,Thalamus-Proper
0.6403060819328606,cov_EmpiricalCovariance,sub-10356,Caudate
0.34133215579796256,cov_EmpiricalCovariance,sub-10356,Putamen
0.07075839151767935,cov_EmpiricalCovariance,sub-10356,Pallidum
0.5729171978275667,cov_EmpiricalCovariance,sub-10356,Hippocampus
0.5108875851360153,cov_EmpiricalCovariance,sub-10356,Amygdala
0.5069226257291595,cov_EmpiricalCovariance,sub-10356,Accumbens-area
0.17947782873277995,cov_EmpiricalCovariance,sub-10361,bankssts
0.5838570336696792,cov_EmpiricalCovariance,sub-10361,caudalanteriorcingulate
-0.006251732077656652,cov_EmpiricalCovariance,sub-10361,caudalmiddlefrontal
0.5521319548685903,cov_EmpiricalCovariance,sub-10361,cuneus
0.8521196375534661,cov_EmpiricalCovariance,sub-10361,entorhinal
0.8826454844677118,cov_EmpiricalCovariance,sub-10361,fusiform
0.6921327670812207,cov_EmpiricalCovariance,sub-10361,inferiorparietal
0.7752600100358962,cov_EmpiricalCovariance,sub-10361,inferiortemporal
0.4709856471398813,cov_EmpiricalCovariance,sub-10361,isthmuscingulate
0.5374266192728718,cov_EmpiricalCovariance,sub-10361,lateraloccipital
0.551720052934633,cov_EmpiricalCovariance,sub-10361,lateralorbitofrontal
0.559651994711906,cov_EmpiricalCovariance,sub-10361,lingual
0.49793654186902075,cov_EmpiricalCovariance,sub-10361,medialorbitofrontal
0.697675607589068,cov_EmpiricalCovariance,sub-10361,middletemporal
0.814536053696233,cov_EmpiricalCovariance,sub-10361,parahippocampal
0.653223792818574,cov_EmpiricalCovariance,sub-10361,paracentral
0.6898371053326477,cov_EmpiricalCovariance,sub-10361,parsopercularis
0.41525991491129727,cov_EmpiricalCovariance,sub-10361,parsorbitalis
0.6968403828201876,cov_EmpiricalCovariance,sub-10361,parstriangularis
0.69841905119796,cov_EmpiricalCovariance,sub-10361,pericalcarine
0.6060743563698855,cov_EmpiricalCovariance,sub-10361,postcentral
0.3915445705647318,cov_EmpiricalCovariance,sub-10361,posteriorcingulate
0.7114593995305927,cov_EmpiricalCovariance,sub-10361,precentral
0.8548433981706539,cov_EmpiricalCovariance,sub-10361,precuneus
0.38193820632096326,cov_EmpiricalCovariance,sub-10361,rostralanteriorcingulate
0.6429551472854772,cov_EmpiricalCovariance,sub-10361,rostralmiddlefrontal
0.6621023747995213,cov_EmpiricalCovariance,sub-10361,superiorfrontal
0.6558942762580932,cov_EmpiricalCovariance,sub-10361,superiorparietal
0.4389879497640028,cov_EmpiricalCovariance,sub-10361,superiortemporal
0.5585148718547476,cov_EmpiricalCovariance,sub-10361,supramarginal
0.3152787085400691,cov_EmpiricalCovariance,sub-10361,frontalpole
0.8638221190680866,cov_EmpiricalCovariance,sub-10361,temporalpole
0.583295601962077,cov_EmpiricalCovariance,sub-10361,transversetemporal
0.30093413146254705,cov_EmpiricalCovariance,sub-10361,insula
0.667907934064885,cov_EmpiricalCovariance,sub-10361,Thalamus-Proper
0.8480451912130056,cov_EmpiricalCovariance,sub-10361,Caudate
0.49471697262570186,cov_EmpiricalCovariance,sub-10361,Putamen
0.33184048125774557,cov_EmpiricalCovariance,sub-10361,Pallidum
0.9340487905225636,cov_EmpiricalCovariance,sub-10361,Hippocampus
0.8255476729525092,cov_EmpiricalCovariance,sub-10361,Amygdala
0.40915505973261435,cov_EmpiricalCovariance,sub-10361,Accumbens-area
0.8378976755145077,cov_EmpiricalCovariance,sub-10365,bankssts
0.584262348589423,cov_EmpiricalCovariance,sub-10365,caudalanteriorcingulate
0.6801840416229958,cov_EmpiricalCovariance,sub-10365,caudalmiddlefrontal
0.9206944784197125,cov_EmpiricalCovariance,sub-10365,cuneus
0.36666589067732436,cov_EmpiricalCovariance,sub-10365,entorhinal
0.8218865794143025,cov_EmpiricalCovariance,sub-10365,fusiform
0.6758716049691869,cov_EmpiricalCovariance,sub-10365,inferiorparietal
0.24628493249699543,cov_EmpiricalCovariance,sub-10365,inferiortemporal
0.7477494368734366,cov_EmpiricalCovariance,sub-10365,isthmuscingulate
0.9237312823714242,cov_EmpiricalCovariance,sub-10365,lateraloccipital
0.11989973811954259,cov_EmpiricalCovariance,sub-10365,lateralorbitofrontal
0.868188428335671,cov_EmpiricalCovariance,sub-10365,lingual
0.47026742711778297,cov_EmpiricalCovariance,sub-10365,medialorbitofrontal
0.5639339765752734,cov_EmpiricalCovariance,sub-10365,middletemporal
0.5417468244555299,cov_EmpiricalCovariance,sub-10365,parahippocampal
0.33647626044927265,cov_EmpiricalCovariance,sub-10365,paracentral
0.1357917046733015,cov_EmpiricalCovariance,sub-10365,parsopercularis
0.1983648341674677,cov_EmpiricalCovariance,sub-10365,parsorbitalis
0.24079785571448192,cov_EmpiricalCovariance,sub-10365,parstriangularis
0.8767392372108485,cov_EmpiricalCovariance,sub-10365,pericalcarine
0.694440348216083,cov_EmpiricalCovariance,sub-10365,postcentral
0.7526698151195221,cov_EmpiricalCovariance,sub-10365,posteriorcingulate
0.6510884141366234,cov_EmpiricalCovariance,sub-10365,precentral
0.7311123346005722,cov_EmpiricalCovariance,sub-10365,precuneus
0.27139653534929203,cov_EmpiricalCovariance,sub-10365,rostralanteriorcingulate
0.4185497555766928,cov_EmpiricalCovariance,sub-10365,rostralmiddlefrontal
0.6197535066848967,cov_EmpiricalCovariance,sub-10365,superiorfrontal
0.7181298973141528,cov_EmpiricalCovariance,sub-10365,superiorparietal
0.5684111546188672,cov_EmpiricalCovariance,sub-10365,superiortemporal
0.4290911629204219,cov_EmpiricalCovariance,sub-10365,supramarginal
0.27874934784529354,cov_EmpiricalCovariance,sub-10365,frontalpole
-0.02350969294408628,cov_EmpiricalCovariance,sub-10365,temporalpole
0.5153667685758935,cov_EmpiricalCovariance,sub-10365,transversetemporal
0.49631242693732636,cov_EmpiricalCovariance,sub-10365,insula
0.9026491857573877,cov_EmpiricalCovariance,sub-10365,Thalamus-Proper
0.840642160880387,cov_EmpiricalCovariance,sub-10365,Caudate
0.8443614556846987,cov_EmpiricalCovariance,sub-10365,Putamen
0.48029806072434417,cov_EmpiricalCovariance,sub-10365,Pallidum
0.7384083183642635,cov_EmpiricalCovariance,sub-10365,Hippocampus
0.664818069784803,cov_EmpiricalCovariance,sub-10365,Amygdala
0.2961274796735133,cov_EmpiricalCovariance,sub-10365,Accumbens-area
0.09702314797406397,cov_EmpiricalCovariance,sub-10376,bankssts
0.34121717611423624,cov_EmpiricalCovariance,sub-10376,caudalanteriorcingulate
0.527116070132793,cov_EmpiricalCovariance,sub-10376,caudalmiddlefrontal
0.3397199725620702,cov_EmpiricalCovariance,sub-10376,cuneus
0.0368134654715097,cov_EmpiricalCovariance,sub-10376,entorhinal
-0.04640059523912485,cov_EmpiricalCovariance,sub-10376,fusiform
0.49409089539668793,cov_EmpiricalCovariance,sub-10376,inferiorparietal
0.13215496831126297,cov_EmpiricalCovariance,sub-10376,inferiortemporal
0.4779543510392742,cov_EmpiricalCovariance,sub-10376,isthmuscingulate
0.649010638914258,cov_EmpiricalCovariance,sub-10376,lateraloccipital
0.6661800115812377,cov_EmpiricalCovariance,sub-10376,lateralorbitofrontal
0.6662757162056094,cov_EmpiricalCovariance,sub-10376,lingual
0.7504306992600452,cov_EmpiricalCovariance,sub-10376,medialorbitofrontal
0.03911811094890379,cov_EmpiricalCovariance,sub-10376,middletemporal
0.4341536432670936,cov_EmpiricalCovariance,sub-10376,parahippocampal
0.8073686029065754,cov_EmpiricalCovariance,sub-10376,paracentral
0.1436429153052072,cov_EmpiricalCovariance,sub-10376,parsopercularis
0.5881667057783044,cov_EmpiricalCovariance,sub-10376,parsorbitalis
0.43573456216370526,cov_EmpiricalCovariance,sub-10376,parstriangularis
0.6435952691092617,cov_EmpiricalCovariance,sub-10376,pericalcarine
0.6992433526747509,cov_EmpiricalCovariance,sub-10376,postcentral
0.48567991824708345,cov_EmpiricalCovariance,sub-10376,posteriorcingulate
0.6462835630026242,cov_EmpiricalCovariance,sub-10376,precentral
0.769629454646457,cov_EmpiricalCovariance,sub-10376,precuneus
0.5107818511214297,cov_EmpiricalCovariance,sub-10376,rostralanteriorcingulate
0.5939993153109394,cov_EmpiricalCovariance,sub-10376,rostralmiddlefrontal
0.6183182681627091,cov_EmpiricalCovariance,sub-10376,superiorfrontal
0.6282866136607762,cov_EmpiricalCovariance,sub-10376,superiorparietal
0.5363041114015803,cov_EmpiricalCovariance,sub-10376,superiortemporal
0.3867449543536458,cov_EmpiricalCovariance,sub-10376,supramarginal
0.3921320881778156,cov_EmpiricalCovariance,sub-10376,frontalpole
0.19700241435021346,cov_EmpiricalCovariance,sub-10376,temporalpole
0.5877673207334866,cov_EmpiricalCovariance,sub-10376,transversetemporal
0.3635391704446697,cov_EmpiricalCovariance,sub-10376,insula
0.5781206047239108,cov_EmpiricalCovariance,sub-10376,Thalamus-Proper
0.49983139313135094,cov_EmpiricalCovariance,sub-10376,Caudate
0.4059502023979599,cov_EmpiricalCovariance,sub-10376,Putamen
0.28360663951527654,cov_EmpiricalCovariance,sub-10376,Pallidum
0.2977774851177473,cov_EmpiricalCovariance,sub-10376,Hippocampus
-0.21913287892721106,cov_EmpiricalCovariance,sub-10376,Amygdala
0.3919529788487394,cov_EmpiricalCovariance,sub-10376,Accumbens-area
0.41847155558295296,cov_EmpiricalCovariance,sub-10377,bankssts
0.37924974282771273,cov_EmpiricalCovariance,sub-10377,caudalanteriorcingulate
0.20998618404082053,cov_EmpiricalCovariance,sub-10377,caudalmiddlefrontal
0.7756727501719396,cov_EmpiricalCovariance,sub-10377,cuneus
0.3893379901612874,cov_EmpiricalCovariance,sub-10377,entorhinal
